Year,Month,Month_Name,Flood,Drought_Label,CO2,Cloud_Amount,Dew_Point,MSL_ArabianSea,MSL_BayOfBengal,MSL_IndianOcean,Max_Temp,Mean_Temp,Min_Temp,PM2_5,Precipitation,SPEI_12,SPEI_3,SPEI_6,SPI_12,SPI_3,SPI_6,Shortwave_Radiation,Vapour_Pressure,Wind_Speed
2016,10,Oct,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005,0.0001,0.0016,0.0005,0.0067,0.0012,0.0,0.0188,0.0017,0.0,0.0,1.794,0.0019,0.005
2016,11,Nov,1,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.0005957,0.0127,0.0002,0.0005,0.0067,0.6717,0.0,0.0,0.6717,0.0,0.063,1.794,0.0005,0.00028
2016,12,Dec,1,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.0005957,0.0029,0.0002,0.0005,0.0067,0.6717,0.0,0.0,1.369,0.0,0.063,1.794,0.0005,0.002
2017,1,Jan,1,No,0.011,0.008,0.2644,0.0003,0.0019,0.0004,0.0005957,0.0029,0.0002,0.0005,0.0067,0.036,0.001,0.0,1.369,0.0,0.063,1.794,0.0019,0.002
2017,2,Feb,1,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.0127,0.0002,0.0005,0.005,0.036,0.001,0.0,1.369,0.0001,0.063,9.618,0.0015,0.00028
2017,3,Mar,1,No,0.011,1.519,0.001,0.0003,0.0054,2.493,0.000553,0.0001,0.0004,0.0005,0.0067,1.251,0.001,0.025,0.6717,0.0001,0.063,9.618,0.0019,0.00028
2017,4,Apr,1,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,1.251,0.001,0.106,0.6717,0.0001,0.0,9.618,0.0019,0.00028
2017,5,May,1,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.6717,0.001,0.0002,1.369,0.0001,0.0001,9.618,0.0019,0.002
2017,6,June,1,No,0.011,0.008,0.2644,0.0003,0.0054,2.493,0.000553,0.0018,0.0016,0.0005,0.008,0.6717,0.008,0.0002,1.369,0.025,0.0001,1.794,0.0075,0.001
2017,7,July,1,No,0.011,0.008,0.2644,0.0003,0.0019,2.493,0.008,0.0018,0.0016,0.0005,0.0067,0.6717,0.001,0.106,1.369,0.0001,0.0001,1.794,0.0019,0.001
2017,8,Aug,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.000553,0.0001,0.00196,0.0005,0.0067,1.251,0.001,0.0002,0.6717,0.004,0.0001,1.794,0.0019,0.002
2017,9,Sep,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0001,0.00196,0.0005,0.0067,0.0008,0.036,0.0002,0.0,0.004,0.0001,1.794,0.0019,0.00028
2017,10,Oct,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0001,0.0004,0.0005,0.0067,0.0008,0.008,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.005
2017,11,Nov,1,No,0.011,0.002,0.0012,0.0009,0.002,0.0001,0.0005957,0.0127,0.0004,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,0.0001,0.0019,0.002
2017,12,Dec,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.000553,0.0029,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0005,0.002
2018,1,Jan,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0029,0.0002,0.0005,0.0067,0.0008,0.001,0.013,0.0017,0.0001,0.0001,1.794,0.0019,0.00028
2018,2,Feb,1,No,0.011,1.519,0.001,0.0009,0.0019,0.008,0.000553,0.0127,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.002
2018,3,Mar,1,No,0.011,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.0001,0.0004,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.00028
2018,4,Apr,1,No,0.011,1.519,0.001,0.0003,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0075,0.00028
2018,5,May,1,No,0.011,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.0018,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0019,0.00028
2018,6,June,1,No,0.011,0.008,0.2644,0.0003,0.0054,2.493,0.000553,0.0018,0.0016,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0075,0.001
2018,7,July,1,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.000553,0.00423,0.0016,0.0005,0.0067,0.036,0.001,0.0002,0.0017,0.025,0.001,1.794,0.0019,0.005
2018,8,Aug,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005,0.0001,0.00196,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.001
2018,9,Sep,1,No,0.011,1.519,0.001,0.001,0.002,0.0004,0.000553,0.0001,0.00196,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0075,0.00028
2018,10,Oct,1,No,0.011,0.008,0.2644,0.0009,0.002,0.0001,0.0005957,0.0127,0.0004,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.005
2018,11,Nov,1,No,0.011,0.002,0.0012,0.0009,0.002,0.0001,0.0005957,0.0127,0.0004,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,0.0001,0.0075,0.00028
2018,12,Dec,1,No,0.011,0.008,0.2644,0.0009,0.0019,0.008,0.0005957,0.0127,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0005,0.002
2019,1,Jan,0,No,0.0004,1.519,0.001,0.0003,0.0019,0.0004,0.0005957,0.0029,0.0002,0.0005,0.005,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0015,0.002
2019,2,Feb,0,No,0.0004,1.519,0.001,0.0003,0.0019,0.0004,0.0005,0.0001,0.0002,0.0005,0.0067,0.0008,0.004,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.002
2019,3,Mar,0,No,0.0004,1.519,0.001,0.0003,0.0019,2.493,0.000553,0.0018,0.0004,0.0005,0.0067,0.0008,0.0004,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.00028
2019,4,Apr,0,No,0.0004,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0008,0.0004,0.106,0.0017,0.0001,0.0001,9.618,0.0019,0.00028
2019,5,May,0,No,0.0004,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0012,0.0,0.0188,0.0017,0.0694,0.0,9.618,0.0019,0.002
2019,6,June,0,No,0.0004,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.008,0.0012,0.0004,0.0,0.0017,0.0694,0.063,9.618,0.0075,0.001
2019,7,July,0,No,0.0004,0.008,0.2644,0.0003,0.0019,2.493,0.000553,0.0018,0.0016,0.0005,0.008,0.0012,0.004,0.0188,0.0017,0.0,0.0,1.794,0.0075,0.001
2019,8,Aug,0,No,0.0004,0.008,0.2644,0.0003,0.0019,2.493,0.000553,0.0001,0.00196,0.0005,0.0067,0.0012,0.001,0.106,0.0017,0.0001,0.0001,1.794,0.0019,0.001
2019,9,Sep,0,No,0.0004,0.008,0.2644,0.0048,0.0019,0.008,0.000553,0.0001,0.00196,0.0005,0.0067,0.0008,0.036,0.0002,0.0017,0.004,0.0001,1.794,0.0019,0.002
2019,10,Oct,0,No,0.0004,0.008,0.2644,0.0003,0.0054,2.493,0.0005957,0.0127,0.0004,0.0005,0.0067,0.0008,0.036,0.0002,0.0017,0.004,0.0001,0.0004,0.0019,0.005
2019,11,Nov,0,No,0.0004,0.008,0.2644,0.0003,0.0019,2.493,0.0005957,0.0127,0.0004,0.0005,0.0067,0.0008,0.008,0.0002,0.0017,0.0001,0.0001,1.794,0.0019,0.00028
2019,12,Dec,0,No,0.0004,0.002,0.0012,0.0003,0.0019,2.493,0.01077,0.0029,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,0.0001,0.0019,0.002
2020,1,Jan,1,No,0.0004,0.008,0.2644,0.0003,0.0019,2.493,0.0005957,0.0127,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0005,0.00028
2020,2,Feb,1,No,0.0004,1.519,0.001,0.0003,0.0054,2.493,0.000553,0.0127,0.0002,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.002
2020,3,Mar,1,No,0.0004,1.519,0.001,0.0048,0.0054,2.493,0.008,0.0001,0.0004,0.0005,0.0067,0.0008,0.008,0.0002,0.0017,0.0001,0.0001,9.618,0.0005,0.00028
2020,4,Apr,1,No,0.0004,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,9.618,0.0075,0.00028
2020,5,May,1,No,0.0004,1.519,0.001,0.0048,0.0054,2.493,0.000553,0.00423,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.0694,0.0,9.618,0.0019,0.00028
2020,6,June,1,No,0.0004,0.008,0.2644,0.0048,0.0054,2.493,0.008,0.0018,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.025,0.0,1.794,0.0019,0.001
2020,7,July,1,No,0.0004,0.008,0.2644,0.0048,0.0054,2.493,0.000553,0.0001,0.00196,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.025,0.0001,1.794,0.0019,0.002
2020,8,Aug,1,No,0.0004,0.008,0.2644,0.0003,0.0002,2.493,0.000553,0.0001,0.00196,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.004,0.0001,1.794,0.0019,0.002
2020,9,Sep,1,No,0.0004,0.008,0.2644,0.0003,0.0019,0.0004,0.0005957,0.0001,0.0016,0.0005,0.0067,0.0008,0.001,0.0002,0.0017,0.025,0.0001,1.794,0.0019,0.002
2020,10,Oct,1,No,0.0004,0.008,0.2644,0.0009,0.0019,0.008,0.000553,0.0001,0.0004,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,1.794,0.0075,0.00028
2020,11,Nov,1,No,0.0004,0.002,0.0012,0.0003,0.0019,0.0004,0.0005957,0.0127,0.0004,0.0005,0.008,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,0.0001,0.0075,0.002
2020,12,Dec,1,No,0.0004,0.002,0.0012,0.001,0.0019,0.0004,0.01077,0.0029,0.0002,0.033,0.0067,0.0008,0.001,0.0002,0.0017,0.0001,0.0001,0.0001,0.0019,0.002
